Indicador,IndicadorDetalhe,Data,DataReferencia,Mediana,ano_ref,indicador_norm,detalhe_norm
Dívida bruta do governo geral,,2025-07-11,2031,91.7101,2031,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-07-11,2032,93.0,2032,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-07-11,2033,93.5,2033,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-07-11,2034,93.49,2034,divida bruta do governo geral,
Dívida líquida do setor público,,2025-07-11,2025,65.8,2025,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2026,70.006,2026,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2027,74.0,2027,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2028,76.1265,2028,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2029,78.6,2029,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2030,80.2,2030,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2031,81.7,2031,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2032,83.1,2032,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2033,84.2,2033,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2034,84.8,2034,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2025,65.85,2025,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2026,70.1,2026,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2027,74.0,2027,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2028,77.3,2028,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2029,78.7,2029,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2030,81.0,2030,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2031,82.1601,2031,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2032,82.785,2032,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2033,83.58,2033,divida liquida do setor publico,
Dívida líquida do setor público,,2025-07-11,2034,83.635,2034,divida liquida do setor publico,
IGP-M,,2025-07-11,2025,2.181,2025,igp-m,
IGP-M,,2025-07-11,2026,4.5,2026,igp-m,
IGP-M,,2025-07-11,2027,4.0,2027,igp-m,
IGP-M,,2025-07-11,2028,3.96,2028,igp-m,
IGP-M,,2025-07-11,2029,4.0,2029,igp-m,
IGP-M,,2025-07-11,2025,2.078,2025,igp-m,
IGP-M,,2025-07-11,2026,4.5,2026,igp-m,
IGP-M,,2025-07-11,2027,4.0,2027,igp-m,
IGP-M,,2025-07-11,2028,4.0,2028,igp-m,
IGP-M,,2025-07-11,2029,4.0,2029,igp-m,
Investimento direto no país,,2025-07-11,2025,70.0,2025,investimento direto no pais,
Investimento direto no país,,2025-07-11,2026,70.0,2026,investimento direto no pais,
Investimento direto no país,,2025-07-11,2027,73.5,2027,investimento direto no pais,
Investimento direto no país,,2025-07-11,2028,75.0,2028,investimento direto no pais,
Investimento direto no país,,2025-07-11,2029,75.0,2029,investimento direto no pais,
Investimento direto no país,,2025-07-11,2025,70.0,2025,investimento direto no pais,
Investimento direto no país,,2025-07-11,2026,70.0,2026,investimento direto no pais,
Investimento direto no país,,2025-07-11,2027,75.25,2027,investimento direto no pais,
Investimento direto no país,,2025-07-11,2028,76.4,2028,investimento direto no pais,
Investimento direto no país,,2025-07-11,2029,76.5,2029,investimento direto no pais,
IPCA,,2025-07-11,2025,5.17,2025,ipca,
IPCA,,2025-07-11,2026,4.4997,2026,ipca,
IPCA,,2025-07-11,2027,4.0,2027,ipca,
IPCA,,2025-07-11,2028,3.81,2028,ipca,
IPCA,,2025-07-11,2029,3.7,2029,ipca,
IPCA,,2025-07-11,2025,5.17,2025,ipca,
IPCA,,2025-07-11,2026,4.485,2026,ipca,
IPCA,,2025-07-11,2027,4.0,2027,ipca,
IPCA,,2025-07-11,2028,3.8,2028,ipca,
IPCA,,2025-07-11,2029,3.7,2029,ipca,
IPCA Administrados,,2025-07-11,2025,4.4028,2025,ipca administrados,
IPCA Administrados,,2025-07-11,2026,4.2868,2026,ipca administrados,
IPCA Administrados,,2025-07-11,2027,4.0,2027,ipca administrados,
IPCA Administrados,,2025-07-11,2028,3.7,2028,ipca administrados,
IPCA Administrados,,2025-07-11,2029,3.5,2029,ipca administrados,
IPCA Administrados,,2025-07-11,2025,4.5268,2025,ipca administrados,
IPCA Administrados,,2025-07-11,2026,4.297,2026,ipca administrados,
IPCA Administrados,,2025-07-11,2027,4.0,2027,ipca administrados,
IPCA Administrados,,2025-07-11,2028,3.715,2028,ipca administrados,
IPCA Administrados,,2025-07-11,2029,3.5,2029,ipca administrados,
IPCA Alimentação no domicílio,,2025-07-11,2025,6.6264,2025,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-07-11,2026,5.0005,2026,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-07-11,2027,3.98,2027,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-07-11,2028,3.8,2028,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-07-11,2029,3.7,2029,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-07-11,2025,6.4802,2025,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-07-11,2026,5.0022,2026,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-07-11,2027,3.99,2027,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-07-11,2028,3.8,2028,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-07-11,2029,3.6,2029,ipca alimentacao no domicilio,
IPCA Bens industrializados,,2025-07-11,2025,3.5445,2025,ipca bens industrializados,
IPCA Bens industrializados,,2025-07-11,2026,3.1,2026,ipca bens industrializados,
IPCA Bens industrializados,,2025-07-11,2027,3.06,2027,ipca bens industrializados,
IPCA Bens industrializados,,2025-07-11,2028,3.0,2028,ipca bens industrializados,
IPCA Bens industrializados,,2025-07-11,2029,3.0,2029,ipca bens industrializados,
IPCA Bens industrializados,,2025-07-11,2025,3.4713,2025,ipca bens industrializados,
IPCA Bens industrializados,,2025-07-11,2026,3.015,2026,ipca bens industrializados,
IPCA Bens industrializados,,2025-07-11,2027,3.06,2027,ipca bens industrializados,
IPCA Bens industrializados,,2025-07-11,2028,3.0,2028,ipca bens industrializados,
IPCA Bens industrializados,,2025-07-11,2029,3.0,2029,ipca bens industrializados,
IPCA Livres,,2025-07-11,2025,5.4485,2025,ipca livres,
IPCA Livres,,2025-07-11,2026,4.6012,2026,ipca livres,
IPCA Livres,,2025-07-11,2027,3.9452,2027,ipca livres,
IPCA Livres,,2025-07-11,2028,3.625,2028,ipca livres,
IPCA Livres,,2025-07-11,2029,3.51,2029,ipca livres,
IPCA Livres,,2025-07-11,2025,5.3642,2025,ipca livres,
IPCA Livres,,2025-07-11,2026,4.5399,2026,ipca livres,
IPCA Livres,,2025-07-11,2027,3.947,2027,ipca livres,
IPCA Livres,,2025-07-11,2028,3.7075,2028,ipca livres,
IPCA Livres,,2025-07-11,2029,3.52,2029,ipca livres,
IPCA Serviços,,2025-07-11,2025,6.0381,2025,ipca servicos,
IPCA Serviços,,2025-07-11,2026,5.4058,2026,ipca servicos,
IPCA Serviços,,2025-07-11,2027,4.3,2027,ipca servicos,
IPCA Serviços,,2025-07-11,2028,4.0,2028,ipca servicos,
IPCA Serviços,,2025-07-11,2029,4.0,2029,ipca servicos,
IPCA Serviços,,2025-07-11,2025,6.0492,2025,ipca servicos,
IPCA Serviços,,2025-07-11,2026,5.4904,2026,ipca servicos,
IPCA Serviços,,2025-07-11,2027,4.3,2027,ipca servicos,
IPCA Serviços,,2025-07-11,2028,4.0,2028,ipca servicos,
IPCA Serviços,,2025-07-11,2029,4.0,2029,ipca servicos,
PIB Agropecuária,,2025-07-11,2025,6.5,2025,pib agropecuaria,
PIB Agropecuária,,2025-07-11,2026,2.775,2026,pib agropecuaria,
PIB Agropecuária,,2025-07-11,2027,3.0,2027,pib agropecuaria,
PIB Agropecuária,,2025-07-11,2028,2.8,2028,pib agropecuaria,
PIB Agropecuária,,2025-07-11,2029,2.8,2029,pib agropecuaria,
PIB Agropecuária,,2025-07-11,2025,6.7,2025,pib agropecuaria,
PIB Agropecuária,,2025-07-11,2026,3.0,2026,pib agropecuaria,
PIB Agropecuária,,2025-07-11,2027,3.0,2027,pib agropecuaria,
PIB Agropecuária,,2025-07-11,2028,2.9,2028,pib agropecuaria,
PIB Agropecuária,,2025-07-11,2029,2.9,2029,pib agropecuaria,
PIB Despesa de consumo da administração pública,,2025-07-11,2025,1.5,2025,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-07-11,2026,1.7,2026,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-07-11,2027,1.5,2027,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-07-11,2028,1.5,2028,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-07-11,2029,1.67,2029,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-07-11,2025,1.5,2025,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-07-11,2026,1.9,2026,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-07-11,2027,1.5,2027,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-07-11,2028,1.5,2028,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-07-11,2029,1.68,2029,pib despesa de consumo da administracao publica,
PIB Despesa de consumo das famílias,,2025-07-11,2025,2.2,2025,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-07-11,2026,2.0,2026,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-07-11,2027,1.8,2027,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-07-11,2028,2.0,2028,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-07-11,2029,2.0,2029,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-07-11,2025,2.5,2025,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-07-11,2026,2.0,2026,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-07-11,2027,1.875,2027,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-07-11,2028,2.0,2028,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-07-11,2029,2.0,2029,pib despesa de consumo das familias,
PIB Exportação de bens e serviços,,2025-07-11,2025,4.0,2025,pib exportacao de bens e servicos,
PIB Exportação de bens e serviços,,2025-07-11,2026,3.03,2026,pib exportacao de bens e servicos,
PIB Exportação de bens e serviços,,2025-07-11,2027,3.0,2027,pib exportacao de bens e servicos,
PIB Exportação de bens e serviços,,2025-07-11,2028,3.0,2028,pib exportacao de bens e servicos,
PIB Exportação de bens e serviços,,2025-07-11,2029,3.0,2029,pib exportacao de bens e servicos,
PIB Exportação de bens e serviços,,2025-07-11,2025,4.0,2025,pib exportacao de bens e servicos,
PIB Exportação de bens e serviços,,2025-07-11,2026,3.03,2026,pib exportacao de bens e servicos,
PIB Exportação de bens e serviços,,2025-07-11,2027,3.0,2027,pib exportacao de bens e servicos,
PIB Exportação de bens e serviços,,2025-07-11,2028,3.0,2028,pib exportacao de bens e servicos,
PIB Exportação de bens e serviços,,2025-07-11,2029,3.0,2029,pib exportacao de bens e servicos,
PIB Formação Bruta de Capital Fixo,,2025-07-11,2025,3.3,2025,pib formacao bruta de capital fixo,
PIB Formação Bruta de Capital Fixo,,2025-07-11,2026,1.25,2026,pib formacao bruta de capital fixo,
PIB Formação Bruta de Capital Fixo,,2025-07-11,2027,1.8,2027,pib formacao bruta de capital fixo,
PIB Formação Bruta de Capital Fixo,,2025-07-11,2028,2.0,2028,pib formacao bruta de capital fixo,
PIB Formação Bruta de Capital Fixo,,2025-07-11,2029,2.1,2029,pib formacao bruta de capital fixo,
PIB Formação Bruta de Capital Fixo,,2025-07-11,2025,3.5,2025,pib formacao bruta de capital fixo,
PIB Formação Bruta de Capital Fixo,,2025-07-11,2026,1.0,2026,pib formacao bruta de capital fixo,
PIB Formação Bruta de Capital Fixo,,2025-07-11,2027,2.0,2027,pib formacao bruta de capital fixo,
PIB Formação Bruta de Capital Fixo,,2025-07-11,2028,2.0,2028,pib formacao bruta de capital fixo,
PIB Formação Bruta de Capital Fixo,,2025-07-11,2029,2.4,2029,pib formacao bruta de capital fixo,
PIB Importação de bens e serviços,,2025-07-11,2025,5.0,2025,pib importacao de bens e servicos,
PIB Importação de bens e serviços,,2025-07-11,2026,2.61,2026,pib importacao de bens e servicos,
PIB Importação de bens e serviços,,2025-07-11,2027,2.0,2027,pib importacao de bens e servicos,
PIB Importação de bens e serviços,,2025-07-11,2028,2.3,2028,pib importacao de bens e servicos,
PIB Importação de bens e serviços,,2025-07-11,2029,2.5,2029,pib importacao de bens e servicos,
PIB Importação de bens e serviços,,2025-07-11,2025,5.0,2025,pib importacao de bens e servicos,
PIB Importação de bens e serviços,,2025-07-11,2026,2.62,2026,pib importacao de bens e servicos,
PIB Importação de bens e serviços,,2025-07-11,2027,2.25,2027,pib importacao de bens e servicos,
PIB Importação de bens e serviços,,2025-07-11,2028,2.5,2028,pib importacao de bens e servicos,
PIB Importação de bens e serviços,,2025-07-11,2029,2.5,2029,pib importacao de bens e servicos,
PIB Indústria,,2025-07-11,2025,1.8,2025,pib industria,
PIB Indústria,,2025-07-11,2026,1.5,2026,pib industria,
PIB Indústria,,2025-07-11,2027,1.7,2027,pib industria,
PIB Indústria,,2025-07-11,2028,2.0,2028,pib industria,
PIB Indústria,,2025-07-11,2029,2.0,2029,pib industria,
PIB Indústria,,2025-07-11,2025,1.85,2025,pib industria,
PIB Indústria,,2025-07-11,2026,1.5,2026,pib industria,
PIB Indústria,,2025-07-11,2027,1.7,2027,pib industria,
PIB Indústria,,2025-07-11,2028,2.0,2028,pib industria,
PIB Indústria,,2025-07-11,2029,2.0,2029,pib industria,
PIB Serviços,,2025-07-11,2025,1.965,2025,pib servicos,
PIB Serviços,,2025-07-11,2026,1.8,2026,pib servicos,
PIB Serviços,,2025-07-11,2027,1.925,2027,pib servicos,
PIB Serviços,,2025-07-11,2028,2.0,2028,pib servicos,
PIB Serviços,,2025-07-11,2029,2.0,2029,pib servicos,
PIB Serviços,,2025-07-11,2025,1.9825,2025,pib servicos,
PIB Serviços,,2025-07-11,2026,1.8,2026,pib servicos,
PIB Serviços,,2025-07-11,2027,1.925,2027,pib servicos,
PIB Serviços,,2025-07-11,2028,2.0,2028,pib servicos,
PIB Serviços,,2025-07-11,2029,2.0,2029,pib servicos,
PIB Total,,2025-07-11,2025,2.2261,2025,pib total,
PIB Total,,2025-07-11,2026,1.892,2026,pib total,
PIB Total,,2025-07-11,2027,2.0,2027,pib total,
PIB Total,,2025-07-11,2028,2.0,2028,pib total,
PIB Total,,2025-07-11,2029,2.0,2029,pib total,
PIB Total,,2025-07-11,2025,2.2315,2025,pib total,
PIB Total,,2025-07-11,2026,2.0,2026,pib total,
PIB Total,,2025-07-11,2027,1.8,2027,pib total,
PIB Total,,2025-07-11,2028,2.0,2028,pib total,
PIB Total,,2025-07-11,2029,2.0,2029,pib total,
Resultado nominal,,2025-07-11,2025,-8.7,2025,resultado nominal,
Resultado nominal,,2025-07-11,2026,-8.5,2026,resultado nominal,
Resultado nominal,,2025-07-11,2027,-7.3,2027,resultado nominal,
Resultado nominal,,2025-07-11,2028,-6.66,2028,resultado nominal,
Resultado nominal,,2025-07-11,2029,-6.2,2029,resultado nominal,
Resultado nominal,,2025-07-11,2030,-6.0,2030,resultado nominal,
Resultado nominal,,2025-07-11,2031,-5.975,2031,resultado nominal,
Resultado nominal,,2025-07-11,2032,-5.8,2032,resultado nominal,
Resultado nominal,,2025-07-11,2033,-5.655,2033,resultado nominal,
Resultado nominal,,2025-07-11,2034,-5.55,2034,resultado nominal,
Resultado nominal,,2025-07-11,2025,-8.91,2025,resultado nominal,
Resultado nominal,,2025-07-11,2026,-8.5,2026,resultado nominal,
Resultado nominal,,2025-07-11,2027,-7.3,2027,resultado nominal,
Resultado nominal,,2025-07-11,2028,-6.81,2028,resultado nominal,
Resultado nominal,,2025-07-11,2029,-6.285,2029,resultado nominal,
Resultado nominal,,2025-07-11,2030,-6.25,2030,resultado nominal,
Resultado nominal,,2025-07-11,2031,-6.235,2031,resultado nominal,
Resultado nominal,,2025-07-11,2032,-6.13,2032,resultado nominal,
Resultado nominal,,2025-07-11,2033,-5.88,2033,resultado nominal,
Resultado nominal,,2025-07-11,2034,-5.745,2034,resultado nominal,
Resultado primário,,2025-07-11,2025,-0.56,2025,resultado primario,
Resultado primário,,2025-07-11,2026,-0.65,2026,resultado primario,
Resultado primário,,2025-07-11,2027,-0.4,2027,resultado primario,
Resultado primário,,2025-07-11,2028,-0.1,2028,resultado primario,
Resultado primário,,2025-07-11,2029,0.0,2029,resultado primario,
Resultado primário,,2025-07-11,2030,0.255,2030,resultado primario,
Resultado primário,,2025-07-11,2031,0.435,2031,resultado primario,
Resultado primário,,2025-07-11,2032,0.5,2032,resultado primario,
Resultado primário,,2025-07-11,2033,0.645,2033,resultado primario,
Resultado primário,,2025-07-11,2034,0.785,2034,resultado primario,
Resultado primário,,2025-07-11,2025,-0.575,2025,resultado primario,
Resultado primário,,2025-07-11,2026,-0.69,2026,resultado primario,
Resultado primário,,2025-07-11,2027,-0.43,2027,resultado primario,
Resultado primário,,2025-07-11,2028,-0.15,2028,resultado primario,
Resultado primário,,2025-07-11,2029,0.0,2029,resultado primario,
Resultado primário,,2025-07-11,2030,0.2,2030,resultado primario,
Resultado primário,,2025-07-11,2031,0.1,2031,resultado primario,
Resultado primário,,2025-07-11,2032,0.2,2032,resultado primario,
Resultado primário,,2025-07-11,2033,0.4,2033,resultado primario,
Resultado primário,,2025-07-11,2034,0.5,2034,resultado primario,
Selic,,2025-07-11,2025,15.0,2025,selic,
Selic,,2025-07-11,2026,12.5,2026,selic,
Selic,,2025-07-11,2027,10.5,2027,selic,
Selic,,2025-07-11,2028,10.0,2028,selic,
Selic,,2025-07-11,2029,10.0,2029,selic,
Selic,,2025-07-11,2025,15.0,2025,selic,
Selic,,2025-07-11,2026,12.5,2026,selic,
Selic,,2025-07-11,2027,10.5,2027,selic,
Selic,,2025-07-11,2028,10.0,2028,selic,
Selic,,2025-07-11,2029,9.75,2029,selic,
Taxa de desocupação,,2025-07-11,2025,6.4,2025,taxa de desocupacao,
Taxa de desocupação,,2025-07-11,2026,7.1,2026,taxa de desocupacao,
Taxa de desocupação,,2025-07-11,2027,7.4,2027,taxa de desocupacao,
Taxa de desocupação,,2025-07-11,2028,7.5,2028,taxa de desocupacao,
Taxa de desocupação,,2025-07-11,2029,7.5,2029,taxa de desocupacao,
